,0
39,牛蒡素香鬆海苔飯捲
40,素菜燻鴨海苔飯捲
41,玉米濃湯
42,美式瘋薯
43,麥克雞塊
44,冰糖紅茶
45,鮮奶紅茶
0,紅燒牛腩鍋
1,紅燒羊筋鍋
2,台式泡菜臭臭鍋
3,酸菜白肉鍋
4,鴨血鍋
5,鴨肉鍋
6,泡菜鍋
7,海鮮豆腐鍋
8,大腸臭臭鍋
0,1.超厚牛肉起司培根堡套餐
1,2.菲力雞排堡套餐
2,3.牛肉千層捲套餐
3,4.幸福套餐
4,5.活力套餐
5,6.法式套餐
6,7.墨爾套餐
7,8.厚牛湯種套餐
8,9.兒童套餐
9,10.泰式卡啦雞套餐
10,11.黑胡椒豬排總匯
0,原味
1,火腿
2,BBQ雞肉
3,牛肉
4,古巴
5,棉花糖(甜)(每日隨機口味)
6,泰式奶茶(糖冰固定)
7,泰式咖啡(糖冰固定)
8,泰式黑咖啡(糖冰固定)
9,泰式紅茶(糖冰固定)
10,泰式檸檬紅茶(糖冰固定)
11,天然檸檬汁
12,天然果露鳳梨汁(甜度固定)
13,天然果露鳳梨檸檬汁(甜度固定)
14,新鮮冬瓜檸檬(甜度固定)
15,酸子汁
16,可可棉花糖(甜度固定)
17,怪怪胡椒醫生汽水
18,百事櫻桃
19,麥根沙士
0,原味
1,辣味
2,蒜味
0,皮蛋腰內肉粥
1,蛤蜊扇貝粥
2,蛤蜊瘦肉粥
3,鯛魚蛤蜊粥
4,海產粥
5,無刺虱目魚肚粥
6,茄汁蛋炒飯
7,肉絲蛋炒飯
8,臘腸炒飯
9,蝦仁蛋炒飯
10,肉絲蛋包飯
11,茄汁蛋包飯
12,蝦仁蛋包飯
13,日式炒烏龍麵
14,日式茹蕈炒烏龍麵
15,虱目魚丸湯
16,海菜蛋花湯
17,貢丸湯
18,蛤蜊薑絲湯
19,無刺虱目魚湯
20,梅花豬鍋意麵
21,和風牛鍋意麵
22,海鮮鍋意麵
23,梅花豬烏龍麵
24,泡菜海鮮烏龍麵
25,泡菜梅花豬鍋意麵
26,泡菜和風鍋牛意麵
27,泡菜海鮮意麵
28,梅花豬肉鍋
29,和風牛肉鍋
30,蛤蜊鯛魚鍋
31,韓式泡菜鍋(海鮮/牛肉/梅花豬)
32,海鮮鍋
0,布朗經典牛肉義大利麵
1,布朗香嫩豬肉義大利麵
2,義式鄉村培根義大利麵
3,西西里蛤蠣義大利麵
4,經典布朗豬排義大利麵
5,經典布朗雞腿義大利麵
6,布朗經典牛肉焗烤
7,布朗香嫩豬肉焗烤
8,義式鄉村培根焗烤
9,西西里蛤蠣焗烤
10,經典布朗豬排焗烤
11,經典布朗雞腿焗烤
12,日式凱薩豬排餐
13,日式照燒雞腿餐
14,椒鹽香酥鱈魚餐
15,醬燒洋蔥牛小排餐
16,歐式田園輕食沙拉
17,高纖蔬活洋芋堡
18,布朗水果優格沙拉
19,布朗德腸法式吐司
20,草莓繽紛冰淇淋鬆餅
21,肉桂蘋果冰淇淋鬆餅
22,脆梅果綠
23,粉紅檸檬
24,布朗拿鐵
25,布朗蘋果醋
26,布朗水果茶
27,布朗鮮奶茶
28,桂圓紅棗茶
29,布朗熱可可
30,拿鐵咖啡
31,美式咖啡
32,布朗薯條
33,雞米花
34,鱈香魚柳
35,布朗餐包
36,洋葱圈
0,燒肉飯
1,炭火燒烤大雞排飯
2,黑胡椒豬排飯
3,炭火燒烤大雞腿飯
4,燒烤雞翅飯
5,炭燒去骨牛小排飯
6,炭火燒烤鯛魚飯
7,炸豆腐
8,燙青菜
9,魯豆腐
10,台東池上米飯
0,魯肉飯
1,肉燥飯
2,蝦仁羹飯
3,肉羹飯
4,綜合羹飯
5,魯肉飯便當
6,棒棒腿飯
7,豬腳飯
8,控肉飯
9,雞排飯
10,招牌飯
11,蝦捲飯
12,排骨飯
13,紅燒肉飯
14,魚排飯
15,雞腿飯
16,魯蛋
17,油豆腐
18,筍絲
19,白菜滷
20,燙青菜
21,炸蝦捲(份)
22,控肉
23,炸排骨
24,豬腳
25,炸雞排
26,炸鱈魚
27,炸雞腿
28,乾麵(大)
29,乾麵(小)
30,擔仔麵(大)
31,擔仔麵(小)
32,蝦仁羹麵
33,肉羹麵
34,綜合羹麵
35,魚丸湯麵
36,蝦丸湯麵
37,排骨麵
38,雞腿麵
39,旗魚丸湯
40,蝦丸湯
41,綜合湯
42,魚丸羹
43,蝦仁羹
44,肉羹
45,綜合羹
0,原味(340ml)
1,減糖(335ml)
2,五合一乳鈣發酵乳(238ml)
3,大豆異黃酮發酵乳(238ml)
4,多益菌優酪乳(238ml)
5,初乳(200ml)
6,可可(200ml)
7,三黑五穀(200ml)
8,葡萄糖胺(200ml)
9,膠原蛋白(200ml)
10,鮮乳(990ml)
11,牛乳+三黑五穀(990ml)
12,草莓(180cc)
13,果汁(180cc)
14,鮮羊乳(180cc)
15,麥芽(180cc)
16,巧克力(180cc)
0,韓國mini 沾醬杯 巧克力棉花糖
1,甜蜜杯子棉花糖
2,韓國摔不破磨砂水杯
3,小鮮肉奶茶
0,茉莉綠茶
1,阿薩姆紅茶
2,四季春茶
3,凍頂烏龍綠
4,檸檬綠
5,檸檬青
6,梅果綠
7,*蜂蜜綠
8,桔子綠
9,8冰綠
10,*養樂多綠
11,葡萄柚綠茶
12,百香綠
13,*冰淇淋紅茶
14,古早味紅茶
15,蔓越莓紅茶
16,*芒果青茶
17,*芒果綠茶
18,奶茶
19,奶綠
20,烏龍奶茶
21,黑糖奶茶
22,焦糖奶茶
23,榛果奶茶
24,阿華田
25,可可芭蕾
26,粉條紅茶
27,粉條綠茶
28,粉條青茶
29,粉條烏龍茶
30,粉條奶綠
31,粉條奶茶
32,波霸紅茶
33,波霸綠茶
34,波霸青茶
35,波霸烏龍茶
36,波霸奶綠
37,波霸奶茶
38,珍珠紅茶
39,珍珠綠茶
40,珍珠青茶
41,珍珠烏龍茶
42,珍珠奶綠
43,珍珠奶茶
44,椰果奶茶
45,布丁奶茶
46,仙草奶凍
47,*愛玉冰茶
48,古早味粉條紅茶
49,古早味珍珠紅茶
50,古早味波霸紅茶
51,檸檬汁
52,金桔檸檬
53,*檸檬蜜
54,檸檬梅子
55,*檸檬養樂多
56,鮮桔茶
57,*蜜茶
58,8冰茶
59,紅茶拿鐵
60,黑糖紅茶拿鐵
61,焦糖紅茶拿鐵
62,榛果紅茶拿鐵
63,四季春拿鐵
64,阿華田拿鐵
65,可可芭蕾拿鐵
66,波霸鮮奶
67,珍珠鮮奶
68,仙草鮮奶
69,百香紅茶
70,檸檬紅茶
71,檸檬文山清
72,情人茶
73,*咖啡拿鐵
74,*冰咖啡
75,*漂浮冰咖啡
76,*咖啡拿鐵
77,仙草蜜
78,檸檬愛玉
79,百香養樂多
80,蜂密烏龍綠
81,檸檬蔓越莓愛玉
82,百香綠粉條珍珠椰果
83,阿華田香草冰淇淋
84,咖啡拿鐵香草冰淇淋
0,台灣綠茶
1,阿薩姆紅茶
2,阿里山青茶
3,熬煮冬瓜茶
4,仙草甘茶
5,兩岸奶茶
6,阿薩姆奶茶
7,阿里山青奶茶
8,台灣綠奶茶
9,珍珠奶茶
10,法式香濃可可
11,日式抹茶
12,紅豆日式抹茶
13,紅豆布丁奶茶
14,糖奶奶
15,招牌奶奶
16,綠豆奶奶
17,紅豆奶奶
18,水晶奶奶
19,椰果奶奶
20,仙草凍奶奶
21,布丁奶奶
22,紅茶鮮奶
23,綠茶鮮奶
24,青茶鮮奶
25,熬煮冬瓜鮮奶
26,法式可可鮮奶
27,日式抹茶鮮奶
28,紅豆日式抹茶鮮奶
29,炒黑糖鮮奶
30,黑糖兩岸奶茶
31,黑糖紅茶鮮奶
32,黑糖綠茶鮮奶
33,黑糖青茶鮮奶
34,黑糖仙草鮮奶
35,黑糖奶茶
36,黑糖青奶茶
37,黑糖綠奶茶
38,蜜香鳳梨青茶
39,鮮百香果綠茶
40,冬瓜青茶
41,雙梅綠茶
42,多多綠茶
43,冬瓜檸檬
44,蜂蜜檸檬紅茶
45,翠綠蜜檸茶
46,蜜糖鮮檸汁
47,金桔蜜梅汁
48,金桔蜜梅檸檬
49,翠檸多多
50,養生黑糖果醋
51,蜂蜜果醋
52,梅子果醋
53,黑糖薑汁鮮奶
54,黑糖薑母茶
55,黑糖薑汁奶茶
56,芋頭鮮奶
0,每瓶360克
0,印度咖哩碳烤雞排
1,和風蜜汁碳烤雞排
2,麻辣辛香碳烤雞排
3,哇沙米碳烤雞排
4,黑胡椒碳烤雞排
5,海苔碳烤雞排
6,梅子碳烤雞排
7,燒烤碳烤雞排
8,蒜香碳烤雞排
9,香酥碳烤雞排
10,檸檬碳烤雞排
11,七味碳烤雞排
12,原味炸雞排
0,招牌高山青
1,冷泡綠茶（每日限量）
2,靚奶
3,珍珠靚奶
4,脆梅八冰茶
5,脆梅八冰綠茶
6,當代雙Q
7,日式相思Q奶
8,伯爵雙Q
9,甘蔗青了（手搖／碎冰）
10,翡翠親了（小碎冰）
11,黃金烏龍（特價）
12,茉香綠茶
13,伯爵紅茶
14,大吉嶺紅茶
15,烏龍綠茶
16,桂花烏龍
17,頂級普洱
18,古早味冬瓜茶
19,檸檬紅茶
20,檸檬綠茶
21,冬瓜檸檬
22,鮮搾檸檬汁
23,鮮桔茶
24,鮮挖百香雙Q
25,百香金紫蘇
26,冬檸紫蘇
27,檸檬愛玉
28,金桔檸檬
29,愛玉冰茶
30,檸檬蘆薈（季節限定）
31,檸檬多多
32,翡翠檸檬（小碎冰）
33,番茄蜜（冰沙；季節限定）
34,檸檬親甘蔗（小碎冰）
35,鮮柚綠（小碎冰）
36,珍珠紅茶
37,珍珠綠茶
38,珍珠青茶
39,珍珠桂烏
40,珍珠奶茶
41,珍珠綠奶
42,珍珠烏龍奶
43,伯爵珍奶
44,芋香QQ（加芋圓）
45,紅芋烤奶（紅豆加芋圓）
46,冬瓜仙草
47,靚奶凍
48,仙草奶凍
49,紫芋奶凍（芋圓加仙草）
50,紫芋Q奶（芋頭加珍珠）
51,紫芋西米露（芋頭加西米露）
52,布丁奶茶（兩顆布丁）
53,橙綠QQ（珍珠加椰果）
54,梅綠雙星（小紫蘇加愛玉）
55,纖美紫蘇（小紫蘇加愛玉）
56,蜂蜜蘆薈（季節限定）
57,芒果金鑽（蘆薈加愛玉；季節限定）
58,伯爵奶茶
59,大吉嶺奶茶
60,茉香奶茶
61,烏龍奶茶
62,黑芝麻奶茶
63,經典可可
64,可可奶茶
65,靚玫瑰奶茶
66,冰淇淋紅茶
67,伯爵鮮奶茶
68,紅茶鮮奶茶
69,冬瓜鮮奶茶
70,珍珠鮮奶茶
71,雙Q鮮奶茶
72,可可鮮奶茶
73,洛神花茶
74,蜜茶
75,冬瓜紅茶
76,冬瓜綠茶
77,冬瓜青茶
78,古早味紅茶
79,蜜香烏龍
80,蜜香普洱
81,蜂蜜綠茶
82,話梅綠茶
83,話梅青茶
84,香橙綠茶
85,香橙青茶
86,百香綠茶
87,百香青茶
88,情人蜜茶
89,梅果綠茶
90,多多綠茶
91,芒果綠茶
92,芒果青茶
93,百香冰沙
94,芒果冰沙
95,綠豆星沙（季節限定）
96,綠豆星沙牛奶（季節限定）
97,經典黑咖啡
98,特調咖啡
99,咖啡拿鐵
100,冬瓜薑茶
101,沖繩薑茶
102,桂圓薑茶
103,桂圓奶茶
104,薑汁奶茶
105,甘蔗冷泡茶（每日限量）
106,纖果茶
107,鳳梨青茶
108,鳳梨雙Q（珍珠加椰果）
0,招牌便當
1,排骨便當
2,焢肉便當
3,大雞腿
4,小雞腿
5,香雞排
6,燒肉
7,魚排
8,特餐
0,(小)金錢龍 好財富(黃)
1,(小)活力龍 好健康(綠)
2,(大)聰明龍 好智慧(藍)
3,(大)桃喜龍 好人緣(紅)
0,黑糖珍珠鮮奶
1,黑糖珍珠仙草鮮奶
2,黑糖珍珠綠豆鮮奶
3,黑糖仙草鮮奶
4,黑糖綠豆鮮奶
5,黑糖冬瓜鮮奶
6,黑糖愛玉鮮奶(限冷飲夏季)
7,黑糖鮮奶
8,黑糖仙草綠豆鮮奶
9,黑糖冬瓜
10,黑糖冬瓜檸檬
11,黑糖冬瓜珍珠
12,黑糖冬瓜仙草
13,黑糖冬瓜檸檬珍珠
14,黑糖冬瓜檸檬愛玉
15,黑糖珍珠
16,黑糖仙草
17,黑糖綠豆
18,黑糖檸檬
19,黑糖檸檬珍珠
20,黑糖檸檬愛玉(限冷飲)
21,黑糖檸檬仙草
22,黑糖桂紅薑母茶
0,咲樂紅茶
1,咲樂綠茶
2,咲樂青茶
3,抹香原萃高山茶
4,杉林溪高山茶
5,紅茶歐蕾
6,鐵觀音歐蕾
7,綠茶歐蕾花恋
8,巧克力歐蕾
9,芝麻糙米歐蕾
10,抹茶歐蕾
11,焙茶歐蕾遙香
12,沖繩爽茶
13,綠茶養樂多
14,翡翠鮮檸
15,咲樂橙桔茶
16,橙波碧綠
17,珍珠紅茶歐蕾
18,玫果森林
19,佳選抹茶清泉
20,特選煎茶清風
21,極上玉露祥雲
22,無糖檸檬氣泡水
23,可爾必思氣泡水
24,柚子氣泡水
25,香橙凍檸氣泡水
26,美式珈非
27,那提
28,卡布奇諾熱飲
29,摩卡
30,焦糖瑪奇朵
31,榛果焦糖瑪奇朵
0,堅果酥卡通禮盒 (6種口味)
1,御禮雙入禮盒 (南棗核桃糕300gs + 杏仁酥&八寶果酥300gs)
2,南棗核桃糕A（拉鍊袋裝 300g）
3,南棗核桃糕B（禮盒裝 300g）
4,花生糖（拉鍊袋裝 300g）
5,花生糖（禮盒裝 600g）
6,芝麻糖（拉鍊袋裝 300g）
7,芝麻糖（禮盒裝 550g）
8,葵瓜仔酥（拉鍊袋裝 300g）
9,葵瓜仔酥（禮盒裝 600g）
10,南瓜仔酥（拉鍊袋裝 240g）
11,南瓜仔酥（禮盒裝 550g）
12,八寶果酥（拉鍊袋裝 300g）
13,八寶果酥（禮盒裝 600g）
14,杏仁酥（拉鍊袋裝 220g）
15,杏仁酥（禮盒裝 490g）
0,素食皮蛋粥
1,招牌粥
2,廣東皮蛋粥
3,滑蛋牛肉粥
4,廣東粥
5,皮蛋瘦肉粥
6,香菇高麗菜飯
7,鳳梨蝦仁炒飯
8,麻油豬肝炒飯
9,三鮮炒麵
10,玉米肉絲炒飯
0,酸菜包
1,菜包
2,素菜包
3,豆沙包
4,芋頭包
5,花捲
6,肉包
7,蒜肉包
8,白饅頭
9,黑糖饅頭
10,芋頭饅頭
11,全麥饅頭
12,奶油椰子
0,葡萄乾奶酥元氣包(6顆/包)
1,紅莓奶酥元氣包(6顆/包)
2,巧克力奶酥元氣包(6顆/包)
3,芝麻奶酥元氣包(6顆/包)
4,抹茶紅豆奶酥(6顆/包)
5,原味奶酥元氣包(6顆/包)
0,雞腿飯
1,蝦捲飯
2,排骨飯
3,焢肉飯
4,雞排飯
5,豬腳飯
6,魯肉菜飯
7,魯肉飯
8,蝦捲麵
9,排骨麵
10,雞腿麵
11,雞排麵
12,豬腳麵
13,蝦仁焿湯
14,蝦仁湯
15,肉羹
16,乾麵
17,乾米粉
18,蝦仁焿
19,赤肉焿
20,赤肉湯
21,蝦仁湯
22,綜合湯
23,魚丸湯
24,炸雞腿
25,炸雞排
26,豬腳
27,炸排骨
28,控肉
29,蝦捲
30,燙青菜
31,鴨蛋
0,招牌涼麵
0,焦糖雙Q
1,雙層巧克力
2,草莓煉乳
3,紅酒蔓越莓
4,原味地瓜
5,綠茶紅豆(目前暫停供應)
6,蕃茄起司
7,黑糖葡萄
8,金煌芒果(季節限定)
9,北海道奶油
10,提拉米蘇
11,法式烤布雷
0,蜜汁叉燒飯
1,炸雞腿飯
2,油雞腿飯
3,鴨腿飯
4,三寶飯
5,雙併飯(請在「說明」寫兩種肉)
6,烤鴨飯
7,油雞飯
8,排骨飯
9,雞排飯
10,香腸飯
11,鹹豬肉飯
12,滷炸棒腿飯
13,主廚特餐
0,親子丼
1,豬排丼
2,雞排丼
3,蝦排丼
4,招牌丼
5,牛丼
6,雞肉咖哩飯
7,蝦排咖哩飯
8,豬排咖哩飯
9,牛肉咖哩飯
10,招牌咖哩飯
11,德國香腸咖哩飯
12,豚骨白湯拉麵
13,叉燒醬油拉麵
14,札幌味增拉麵
15,地獄激辣拉麵
16,叉燒咖哩湯拉麵
17,招牌咖哩乾拉麵
18,海鮮咖哩烏龍拉麵
19,日式味增湯
20,炸蝦排
21,蝦捲
22,溫泉蛋
23,招牌炸雞
24,炸豬排
25,薯條
26,白飯
27,炸雞排
28,花枝捲
29,黃金泡菜
30,咖哩醬
0,香酥里肌肉排
1,澄香蜜汁雞腿排
2,外婆的紅燒肉
3,香蒜辣味雞
4,酥炸海上鮮
5,白菜獅子頭
6,蹄花
0,烤雞腿飯
1,炸雞腿飯
2,蝦捲飯
3,排骨飯
4,魚排飯
5,雞排飯
6,烤肉飯
7,宮保雞丁飯
8,日式炸豬排飯
9,雞排丼
10,魚排丼
11,豬排丼
12,排骨丼
13,牛肉丼
14,涮豬肉片丼
15,魚排咖哩飯
16,豬排咖哩飯
17,雞排咖哩飯
18,排骨咖哩飯
19,雞腿咖哩飯
20,牛肉咖哩飯
21,蔥爆牛肉飯
22,泡菜豬肉飯
23,打拋豬肉飯
24,泰式炸腿飯
25,泰式檸檬豬肉飯
26,雲南椒麻雞腿飯
27,紅燒獅子頭飯
28,精緻紅燒牛腩飯
29,魚排蝦捲雙拼
30,雞腿蝦捲雙品
31,日式豬排雞丁雙拼
32,雞腿魚排雙拼
33,魚排打拋雙拼
34,泡菜烏龍麵
35,海鮮烏龍麵
36,泡菜鍋
37,酸白菜肉片鍋
38,臭臭鍋
39,海鮮豆腐鍋
40,泡菜臭臭鍋
41,泰式海鮮酸辣鍋
42,隨緣素飯
0,韓式泡菜拉麵
1,韓式泡菜意麵
2,韓式泡菜冬粉
3,韓式泡菜米粉
4,東北酸菜拉麵
5,東北酸菜意麵
6,東北酸菜冬粉
7,東北酸菜米粉
8,薑絲白肉拉麵
9,薑絲白肉意麵
10,薑絲白肉冬粉
11,薑絲白肉米粉
12,海鮮麵
13,蛤仔麵
14,肝連麵
15,豬肝麵
16,拉麵
17,意麵
18,米粉
19,冬粉
20,蛤仔湯
21,肝連湯
22,嘴巴肉湯
23,粉腸湯
24,豬肝湯
25,貢丸蛋花湯
26,貢丸湯
27,紫菜蛋花湯
28,蛋花湯
29,滷肉飯
30,燙青菜
31,花干
32,咭咕娃
33,海帶
34,油豆腐
35,滷蛋
36,豆干
37,豬頭皮
38,皮蛋
0,桶裝豆花
1,嫩仙草
2,龜苓膏
3,花生
0,菜飯
1,里肌肉片飯
2,花枝排飯
3,蝦排飯
4,香腸飯
5,客家鹹豬肉飯
6,香酥魚排飯
7,蒲燒鯛魚飯
8,蝦捲飯
9,檸檬雞柳飯
10,魯雞腿飯
11,香酥雞腿飯
12,滷香雞排飯
13,酥炸雞排飯
14,焢肉飯
15,招牌滷排骨飯
16,懷舊黃金炸排飯
17,懷舊鮮嫩炸雞腿飯
18,蝦捲+炸排
19,花枝排+鯛魚
20,香腸+鯛魚
21,里肌+魚排
22,炸雞腿+鯛魚
23,炸雞腿+魚排
24,炸雞腿+蝦捲
0,素食
1,花枝排
2,雞排
3,香腸
4,旗魚
5,柳葉魚
6,牛楠
7,醉雞
8,脆皮
9,香酥排骨
10,香滷火廣肉
11,蝦排
12,虱目魚肚
13,正宗招牌
14,黃金鱈魚排
15,招牌
16,排骨
17,雞排
18,旗魚
19,花枝排
20,冰島鱈魚
21,牛楠
22,醉雞
23,虱目魚肚
0,清燉牛肉
1,紅燒牛肉
2,泡菜牛肉麵
3,牛肉
4,海鮮麵
5,排骨酥麵
6,餛飩麵
7,豬肝麵
8,酸辣麵
9,肉絲麵
10,乾
11,炒麵
12,炒飯
13,滑蛋牛肉燴飯
14,魯肉飯
15,水餃
16,湯餃
17,蛤蠣湯
18,貢丸湯
19,餛飩湯
20,魚丸湯
21,豬肝湯
22,酸辣湯
23,蛋花湯
24,下水湯
25,魚片湯
26,牛肉湯
27,燙青菜
28,皮蛋豆腐
29,豬耳朵
30,燙魷魚
31,炸豆腐
32,小魚乾
33,清蒸臭豆腐
34,腐乳青菜
35,宮保雞丁
36,炒牛肉
37,炒鴨血
38,麻婆豆腐
39,白飯
0,塔塔魚排堡包
1,費城牛肉堡包
2,泰式椒麻雞腿堡包
3,香辣雞腿堡包
4,義式燻雞總匯堡包
5,炙燒起司豬肉堡包
6,韓式辣味豬堡包
7,苜蓿鮮蔬堡包
8,中華角燒堡包
9,七味滷杏包菇堡包
10,費城牛肉小刈包
11,韓式辣味豬小刈包
12,義式燻雞小刈包
13,中華角燒小刈包
14,七味滷杏鮑菇小刈包
15,起酥棒 每日限量
16,酥炸薯條
17,鮪魚洋芋沙拉
18,炙燒起司馬鈴薯
19,黃金玉米濃湯
20,熱紅茶
21,熱咖啡
22,熱玫瑰茶
23,熱柚子茶
24,熱可可
25,冰可可
26,冰仙女紅茶
27,冰咖啡
0,鹽香九號花生(一斤裝)
1,鹽香黑金剛花生(一斤裝)
2,超綿密苦茶粉(一公斤裝)
3,黑芝麻粉(罐裝400g)
4,黑芝麻粉(經濟包600g)
5,黑芝麻粒(罐裝500g)
6,黑芝麻粒(經濟包600g)
7,白芝麻醬(塑膠罐350g)
8,純正苦茶油(罐)
0,爆漿奶油
1,花生大王
2,野生藍莓
3,芝麻花生
4,甜心草莓
5,椰奶
6,曼特寧咖啡
7,巧克力
8,奶酥
9,萬丹紅豆
10,檸檬牛奶
11,甲仙芋頭
12,竹山番薯
13,高鈣起士
14,起士火腿
15,蔥花熱狗
16,肉鬆火腿
17,濃郁蒜香
18,茄汁披蕯
19,新鮮蔥花
20,燻雞玉米
21,蔥花肉鬆
22,蘋果派
23,愛文芒果
24,養生南瓜
25,玉米焗烤
26,起士肉鬆
27,培根蔥花
28,法式青醬
29,鮪魚洋蔥
30,鮪魚玉米
31,焗烤馬鈴薯
32,玉米蛋沙拉
33,魷魚絲大王
34,焗烤吻仔魚
35,牛肉大王
36,東港櫻花蝦
0,地瓜酥【健康微糖口味】(大包裝)350g
1,地瓜酥【健康微糖口味】(小包裝)175g
2,地瓜酥【養生無糖口味】(大包裝)350g
3,地瓜酥【養生無糖口味】(小包裝)175g
4,地瓜酥【甘梅口味】(大包裝)350g
5,地瓜酥【甘梅口味】(小包裝)175g
6,地瓜酥【咖哩口味】(大包裝)350g
7,地瓜酥【咖哩口味】(小包裝)175g
8,地瓜酥【海苔口味】(大包裝)350g
9,地瓜酥【海苔口味】(小包裝)175g
10,地瓜酥【芥茉口味】(大包裝)350g
11,地瓜酥【芥茉口味】(小包裝)175g
0,涼拌木瓜
1,Green Papaya Salad
2,涼拌海鮮
3,Seafood Salad
4,綜合涼拌
5,Sour & Spicy Pork-Mixed Salad
6,打拋豬肉
7,Thai Style Fried Pork(Minced)
8,酸辣海鮮湯
9,Tom Yam Talet(Kone)
10,金錢蝦餅
11,Shrimp Coin-Shape Cake
12,泰北椒麻雞
13,Northern Thai Pepper-Spiced Chicken
14,泰北牛肉火鍋
15,曼谷乾麵 or 湯麵
16,1.打拋雞肉
17,2.咖哩雞塊
18,3.打拋豬肉
19,4.椒麻香雞
20,5.打拋牛肉
21,6.咖哩花枝
0,烤豬拼炸雞便當
1,照燒雞腿便當
2,照燒豬排便當
3,燒烤鮭魚便當
4,無骨雞排便當
5,酥炸雞腿肉便當
6,椒鹽豬排便當
7,咖哩照燒豬排
8,咖哩椒鹽豬排
9,咖哩無骨雞排
10,豬肉壽喜鍋
11,薑汁燒肉蓋飯
12,炸豬排丼
13,鍋燒意麵
14,烏龍湯麵
15,炒烏龍麵
16,豬肉炒泡菜(飯)
17,泡菜炒烏龍麵
18,鮭魚炒飯
19,續飯白飯
0,檸檬水
1,烘焙麥茶
2,復刻紅茶(固)
3,格雷伯爵
4,碳焙烏龍茶
5,復刻仙草茶(固)
6,茉香綠茶
7,四季青茶
8,檸檬冬瓜(固)
9,阿薩姆
10,台灣國民茶(獨)
11,黑豆養生茶(獨)
12,冷泉玉露(限)
13,龍涎冷烏
14,洛神阿薩姆
15,洛神烏龍
16,麒麟冬瓜(固)
17,朱雀紅茶(固)
18,玄武烏龍
19,青龍抹茶
20,白虎巧克力(獨)
21,蔓活紅莓
22,阿薩姆鮮奶茶
23,龍涎冷烏鮮奶
24,茉香鮮奶綠
25,復刻鮮奶茶(固)
26,圓石奶茶(獨)
27,復刻咖啡奶
28,緣珍杏仁茶
29,低脂巧克力奶
30,黑豆奶(獨)
31,玉露奶茶(限)
32,碳焙烏龍奶
33,格雷奶茶
34,榖食厚奶
35,粉圓
36,仙草凍
0,高麗菜豬肉50顆
1,韭菜豬肉50顆
2,蔥肉50顆
3,高麗菜豬肉蝦仁50顆
4,韭菜豬肉蝦仁50顆
5,韓式泡菜50顆
6,珍蓉黃金餃（香菇玉米）50顆
7,日式蒜味煎餃25顆
8,泰式酸辣餃25顆
9,滑牛針菇煎餃25顆
10,開陽白玉餃（蘿蔔+蝦米）25顆
11,茴香餃25顆
12,鮮肉餛飩20顆
13,鮮蝦大餛飩10顆
0,美式焦糖牛奶(甜)
1,巧達起士(甜)
2,榛果巧克力(甜)
3,焦糖瑪奇朵(甜)
4,焦糖(甜)
5,香草拿鐵(甜)
6,抹茶奶綠(甜)
7,岩燒海苔(甜)
8,原味爆米花(甜)
9,草莓(甜)
0,地瓜酥-小包裝(175g)
1,地瓜酥-大包裝(350g)
2,芋頭酥-小包裝(150g)
3,芋頭酥-大包裝(300g)
4,地瓜蜜-小盒(半斤)
5,地瓜蜜-大盒(1斤)
0,高麗菜包
1,韭包
2,肉包
0,三杯雞飯
1,士林香腸飯
2,花枝排飯
3,雞排珈哩飯
4,無骨雞排飯
5,蒜泥白肉飯
6,泡菜豬肉飯
7,香酥排骨飯
8,傳統叉燒飯
9,蔥香豬柳飯
10,滷排骨飯
11,梅干扣肉飯
12,黃金蝦捲飯
13,叉燒香腸飯
14,泰式打拋豬販
15,蜜汁烤肉飯
16,無刺鯛魚飯
17,脆皮雞排飯
18,排骨蝦捲飯
19,打拋花枝飯
20,冰島鱈魚飯
21,泡菜牛肉飯
22,宮保雞丁飯
23,鮭魚飯
24,酥炸雞腿飯
25,香滷雞腿飯
26,聰香油雞飯
27,閃亮特餐
28,海陸特餐
29,健康素食飯
0,白飯
1,滷肉飯
2,雞肉飯
3,輕食牛丼便當
4,輕食炸雞便當
5,輕食豬排便當
6,輕食魯肉飯便當
7,輕食雞肉飯便當
8,石板鹹豬肉便當
9,蹄膀便當
10,雞腿便當
11,椒麻雞便當
12,豬腳便當
13,唐山排骨便當
14,招牌便當
15,魯肉飯便當
16,雞肉飯便當
17,蒜泥白肉便當
18,鯖魚一夜干便當
19,水耕A菜
20,黃豆芽
21,滷筍絲
22,時令蔬菜
23,苦瓜排骨湯
24,紅棗人參雞湯
25,四神湯
26,玉米濃湯
27,貢丸湯
28,菜頭湯
29,薏仁綠豆湯
30,老皮嫩肉
31,鮮蒜香腸
32,極品仙梅湯
33,銀耳蓮子湯
34,安心鴨蛋
35,這次不訂
0,巴伯Q
1,巴伯Q奶
2,巴伯Q蒟蒻
3,巴伯Q仙奶
4,巴伯Q綠豆奶
5,巴伯Q蘆薈
6,巴伯Q椰果
7,巴伯Q愛玉檸檬
8,愛玉檸檬
9,仙草蜜鮮奶
10,薏仁綠豆湯
11,蒟蒻綠豆湯
12,蒟蒻薏仁湯
13,蒟蒻大紅豆湯
14,蒟蒻薏仁綠豆湯
15,蒟蒻薏仁綠豆鮮奶
16,巴伯Q螺旋藻麥片
17,巴伯Q薏仁燕麥片
18,巴伯Q紫米燕麥片
0,香港桃酥
1,杏仁桃酥
2,黑糖桃酥
3,秀珍酥
