,0
17,美祿巧克力
18,沁檸朶朶
19,岩鹽朶朶
20,格雷朶朶
21,抹茶鮮奶
22,芒果冰沙
23,柚檸冰沙
24,OREO巧克力冰沙
25,抹茶冰沙
0,黑椒牛腩
1,台灣三杯雞
2,香菇滑雞
3,泡菜肥牛
4,梅菜扣肉
5,辣子雞
6,香腸蒜香排骨雙拼便當
7,香腸豬排雙拼便當
8,香腸鹹酥雞雙拼便當
9,香腸雞排雙拼便當
10,香腸蝦卷雙拼便當
11,超霸氣炸雞腿便當
12,迷魂香豬排便當
13,台灣滷肉飯便當
14,士林香腸便當
15,臺南府城蝦卷便當
16,鹹酥雞便當
17,咖哩雞便當
18,比臉還大雞排便當
19,黯然蒜香排骨便當
20,超霸氣滷雞腿便當
21,四和弦滷肋排便當
22,二和弦滷肋排便當
23,巴掌臉雞排便當
24,滷香香雞上腿肉便當
25,滷香香雞腿便當
26,珍珠奶茶
27,布丁奶茶
28,紅豆奶茶
29,椰果奶茶
30,草莓奶茶
31,什麼都有奶茶
32,珍珠鮮奶茶
33,布丁鮮奶茶
34,紅豆鮮奶茶
35,椰果鮮奶茶
36,草莓歐蕾鮮奶茶
37,抹茶鮮奶茶
38,什麼都有鮮奶茶
39,雪蓋錫蘭紅茶
40,雪蓋茉香綠茶
41,雪蓋四季春
42,雪蓋桂花烏龍
43,雪蓋玫瑰烏龍
44,百香-白桃
45,水果茶-四季
46,檸檬-茉莉
47,藍莓-東京
48,山楂-洛神
49,金佶檸檬
50,哈韓柚子
51,害羞紅柚
52,翡翠檸檬紅
53,百香果QQ
54,水蜜桃QQ
55,錫蘭紅茶
56,茉香綠茶
57,四季春茶
58,桂花烏龍
59,玫瑰烏龍
0,菜單圖
1,肉燥飯
2,燉肉飯
3,蛋黃瓜仔肉飯
4,香菇苦仔肉飯
5,白菜魯飯
6,現炸豬排飯
7,炸雞翅排飯
8,紅燒排骨飯
9,現炸蝦捲飯
10,三杯雞飯
11,牛肉飯
12,虱目魚飯
13,雞腿飯
14,日式豬腳飯
15,清蒸鱈魚飯
16,三杯雞麵線
17,豬腳麵線
18,牛肉火鍋
19,羊肉火鍋
20,排骨芋火鍋
21,苦瓜排骨湯
22,人參雞心湯
0,太妃小時光
1,夏樂檸
2,月見紅豆冰瓦
3,日出鮮奶綠
4,小幸運
5,宇治紅豆抺茶
6,台灣三葉青
7,大馬士革玫瑰紅
8,碧玉綠茶
9,東方小種紅茶
10,紅袍烏龍
11,紅袍青茶
12,復刻冬瓜茶
13,復刻青茶
14,復刻檸檬
15,三峽碧螺春
16,一心三葉
17,太妃堂奶茶
18,太妃堂奶綠
19,紅袍烏龍奶茶
20,金莎巧克力奶茶
21,真珠奶酪奶茶
22,翡翠紅豆奶茶
23,三色碧螺春
24,一心三色
25,快樂檸檬沙瓦
26,草莓戀沙瓦
27,櫻桃小丸子沙瓦
28,仙草碧螺春
29,鮮奶嫩仙草
30,鮮奶黑丸嫩仙草
31,青梅冰綠
32,鳳梨冰綠
33,多多綠茶
34,翡翠檸檬
35,鮮檸柳橙綠
36,鮮果蔓越莓冰茶
37,小種紅茶拿鐵
38,紅袍烏龍拿鐵
39,碧玉綠茶拿鐵
40,真珠奶酪拿鐵
41,翡翠紅豆拿鐵
42,宇治抹茶拿鐵
0,蔥抓餅原味
1,蔥抓餅加蛋
2,蔥抓餅玉米蛋
3,蔥抓餅起司蛋
4,蔥抓餅加培根
5,蔬菜蛋
6,蔬菜玉米蛋
7,蔬菜肉排蛋
8,蔬菜燻雞蛋
9,蔬菜培根蛋
10,蔬菜起司蛋
11,蔥抓餅加肉排
12,蔥抓餅加燻雞肉
13,蔥抓餅加蛋加培根
14,蔥抓餅加蛋加肉排
15,蔥抓餅加蛋加燻雞肉
16,玉米蛋加起司
17,培根蛋加起司
18,肉排蛋加起司
19,燻雞蛋加起司
20,蔥抓餅總匯
0,美式咖啡
1,拿鐵
2,卡布奇諾
3,其他
0,聖人泡芙
1,太妃焦糖巧克力派
2,巴洛克花園草莓派
3,法式經典核桃派
4,阿爾卑斯無花果派
5,塔丁蘋果派
6,尼斯微笑檸檬派
7,野菇鹹派
8,馬鈴薯鹹派
9,可麗露
10,馬卡龍(巧克力、檸檬、抹茶、栗子、焦糖及紅果莓六種口味)
11,瑪德蓮：法國Commercy版本
12,放大版馬卡龍
13,法式傳統原味手工優格
0,蔬菜(蛋奶素)
1,雞肉
2,雞排(無骨)
3,黃金豬排
4,唐揚炸雞
5,牛肉漢堡排
6,生姜燒肉
7,醬燒排骨
8,黃金豬排
9,唐揚炸雞
0,翡翠綠茶
1,錫蘭紅茶
2,高山金萱茶
3,文山清茶
4,紅茶拿鐵
5,鐵觀音拿鐵
6,沖繩鮮奶茶
7,波霸紅茶拿鐵
8,阿華田拿鐵
9,玫瑰拿鐵
10,桂圓拿鐵
11,香澄果粒茶
12,翡翠香橙
13,柳橙果粒茶
14,翡翠柳橙
15,蕃茄梅蜜(冰沙)
16,奇異果粒茶
17,葡萄柚果粒茶
18,百香綠茶
19,百香雙Q果
20,冰萃檸檬
21,檸檬紅茶
22,檸檬綠茶
23,蜂蜜檸檬
24,檸檬多多
25,百香多多
26,葡萄柚多多
27,錫蘭奶茶
28,鐵觀音奶茶
29,沖繩奶茶
30,波霸奶茶
31,椰果奶茶
32,仙草凍奶茶
33,玫瑰奶茶
34,梅子冰茶
35,梅子綠茶
36,檸檬梅子
37,多多綠茶
38,冰淇淋紅茶
39,阿華田
40,桂圓紅棗茶
0,奶油小餐包25g
1,墨西哥餐包 35g
2,起士爆漿餐包30g(小)
3,起士爆漿餐包40g(大)
4,義式香料起士麵包40g(小)
5,義式香料起士麵包50g(大)
6,帕馬森起司香蔥餐包40g
7,全麥養生餐包40g
8,大法國麵包260g
9,香蒜法國切片
10,白吐司
11,紅酒桂圓麵包300g
12,乳酪地瓜麵包300g
13,香橙巧克力麵包300g
14,綜合果乾麵包300g
15,卡士達泡芙
16,波蘿泡芙
0,老川牛肉麵
1,養生什錦鍋麵
2,蒜頭養生鍋麵
3,麻辣鍋麵
4,酸菜白肉麵
5,麻油藥膳雞麵
6,藥膳羊肉麵
7,番茄牛肉麵
8,鮮蝦蚌麵
9,什錦煨麵
10,酸辣麵
11,大滷麵
12,辣醬什錦炒麵
13,泰式牛肉炒麵
14,泰式豬肉炒麵
15,義式番茄牛肉炒麵
16,義式番茄豬肉炒麵
17,什錦炒麵
18,沙茶牛肉炒麵
19,肉絲炒麵
20,酢醬麵
21,酸辣湯
22,大滷湯
23,豬肝湯
24,蛤仔湯
25,長今烤肉飯
26,皮蛋牛肉簡餐
27,皮蛋豬肉簡餐
28,三杯皮蛋雞簡餐
29,宮保皮蛋機簡餐
30,打拋豬簡餐
31,蔥爆牛肉簡餐
32,糖醋雞丁簡餐
33,蔥爆羊肉簡餐
34,廣式炒飯
35,鳳梨蝦仁炒飯
36,古早味肉絲炒飯
37,炒青菜
38,白飯
39,皮蛋牛肉
40,宮保皮蛋雞
41,三杯皮蛋雞
42,打拋豬
43,蔥爆牛肉
44,蔥爆羊肉
45,宮保雞丁
46,糖醋雞丁
47,酢醬皮蛋豆腐
48,小菜
49,新鮮麵條(1斤)
0,大綜合(高麗菜+火腿+起司)
1,大粽培根(高麗菜+培根+起司)
2,照燒豬YA總匯(高麗菜+豬排+起司)
3,照燒豬排
4,高麗菜玉米
5,玉米
6,高麗菜
7,高麗菜起司
8,培根
9,綜合(火腿+起司)
10,火腿
11,起司
12,鮪魚
13,鮪魚玉米起司
14,草莓果醬
15,阿華田脆片
16,香檸雞柳歐姆蛋吐司
17,照燒豬排蛋吐司
18,總匯豬排歐姆蛋吐司
19,總匯BBQ雞腿排吐司
20,經典紅茶
21,午後紅茶
22,鮮奶茶
23,高大鮮奶
24,美式咖啡
25,拿鐵咖啡
26,特調咖啡
27,玉米濃湯
0,蔥燒里肌飯包
1,蒲燒秋刀魚飯包
2,瓜仔肉飯包
3,正宗池上飯包
4,唐揚炸雞飯包
5,香焰烤雞飯包
6,悟饕排骨飯包
7,黃金排骨飯包
8,控肉飯包
9,薄鹽鯖魚飯包
10,蒲燒鯛魚飯包
11,飄香滷雞腿飯包
12,養生飯包
13,香酥雞排飯包
14,醬燒豚肉飯包
15,鐵路懷舊飯包
16,辣味雞腿飯包
17,山賊烤雞腿飯包
18,雞腿飯包
19,椒來麻雞腿飯包
20,魚排飯包
0,(麵)蕃茄油肉醬
1,(麵)雙菇素(可麻辣)
2,(麵)奶油咖哩香菇素
3,(麵)蕃茄雙菇素
4,(麵)南瓜蔬葉素
5,(麵)香椿蔬菜素(可清炒)
6,(麵)煙燻奶油培根
7,(麵)麻辣奶油培根(可雞肉)
8,(麵)蘑菇奶油雞肉
9,(麵)咖哩奶油雞肉
10,(麵)蘑菇蕃茄雞肉(可煙燻雞肉)
11,(麵)青醬奶油雞肉(可培根)
12,(麵)白酒蛤蠣(可奶油)
13,(麵)粉紅起司雞肉
14,(麵)青醬蛤蠣
15,(麵)辣味海鮮墨魚
16,(麵)蕃茄海鮮(可咖嘿海鮮)
17,(麵)青醬海鮮
18,(麵)主廚海鮮
19,(飯)蕃茄油肉醬
20,(飯)雙菇素(可麻辣)
21,(飯)奶油咖哩香菇素
22,(飯)蕃茄雙菇素
23,(飯)南瓜蔬葉素
24,(飯)香椿蔬菜素(可清炒)
25,(飯)煙燻奶油培根
26,(飯)麻辣奶油培根(可雞肉)
27,(飯)蘑菇奶油雞肉
28,(飯)咖哩奶油雞肉
29,(飯)蘑菇蕃茄雞肉(可煙燻雞肉)
30,(飯)青醬奶油雞肉(可培根)
31,(飯)白酒蛤蠣(可奶油)
32,(飯)粉紅起司雞肉
33,(飯)青醬蛤蠣
34,(飯)蕃茄海鮮(可咖嘿海鮮)
35,(飯)青醬海鮮
36,(飯)主廚海鮮
37,(焗麵)蕃茄奶油肉醬
38,(焗麵)蘑菇奶油雞肉
39,(焗麵)蕃茄雙菇素
40,(焗麵)麻辣奶油雞肉(可培根)
41,(焗麵)蘑菇蕃茄雞肉
42,(焗麵)奶油咖哩雞肉
43,(焗麵)青醬培根(可雞肉)
44,(焗麵)奶油海鮮
45,(焗麵)蕃茄海鮮(可咖哩海鮮)
46,(焗麵)青醬海鮮
47,(焗飯)蕃茄奶油肉醬
48,(焗飯)蘑菇奶油雞肉
49,(焗飯)蕃茄雙菇素
50,(焗飯)麻辣奶油雞肉(可培根)
51,(焗飯)蘑菇蕃茄雞肉
52,(焗飯)奶油咖哩雞肉
53,(焗飯)青醬培根(可雞肉)
54,(焗飯)奶油海鮮
55,(焗飯)蕃茄海鮮(可咖哩海鮮)
56,(焗飯)青醬海鮮
57,(湯麵)辣味雙菇素
58,(湯麵)蕃茄雙菇素
59,(湯麵)辣味雙菇海鮮
60,(湯麵)蕃茄雙菇海鮮
61,(泡飯)辣味雙菇素
62,(泡飯)蕃茄雙菇素
63,(泡飯)辣味雙菇海鮮
64,(泡飯)蕃茄雙菇海鮮
65,(清炒)辣炒雞肉麵
66,(清炒)辣炒煙燻雞肉麵
67,(清炒)辣炒海鮮麵
68,王米濃湯
0,杏仁片+花生＋南瓜子酥糖三包
1,杏仁片酥糖240g
2,花生糖300g
3,南瓜子酥糖300g
0,綜合豆花(任選四種)紅豆/綠豆/彎豆/花生/芋圓/湯圓/粉圓/薏仁
1,湯圓豆花
2,芋圓豆花
3,薏仁豆花
4,粉圓豆花
5,花生豆花
6,紅豆豆花
7,綠豆豆花
8,彎豆豆花
9,豆漿豆花
10,純豆花
11,綜合竹炭豆花(任選四種)紅豆/綠豆/彎豆/花生/芋圓/湯圓/粉圓/薏仁
12,湯圓竹炭豆花
13,芋圓竹炭豆花
14,薏仁竹炭豆花
15,粉圓竹炭豆花
16,花生竹炭豆花
17,紅豆竹炭豆花
18,綠豆竹炭豆花
19,彎豆竹炭豆花
20,豆漿竹炭豆花
21,純竹炭豆花
22,香草金時牛奶冰
23,草莓綜合圓仔冰
24,香草綠豆牛奶冰
25,香草芋圓仙草牛奶冰
26,紫米紅豆芋頭冰
27,宇治金時圓仔冰
28,台產2號土鳳梨冰
29,圓仔1號冰
30,芋圓2號冰
31,粉圓3號冰
32,綜合薏仁(任選四種)紅豆/綠豆/彎豆/花生/芋圓/湯圓/粉圓/薏仁
33,湯圓薏仁
34,芋圓薏仁
35,粉圓薏仁
36,花生薏仁
37,紅豆薏仁
38,綠豆薏仁
39,彎豆薏仁
40,薏仁湯
41,仙草凍飲
42,綠蛙仙草凍飲
43,綠汁仙草凍飲
44,冬奶凍(仙草撞奶)
45,紅豆薏仁牛奶
46,紅豆薏仁牛奶豆花
47,薏仁牛奶
48,燒仙草(冬季限定)
49,紫米紅豆芋頭牛奶
50,紫米紅豆薏仁牛奶
51,紅茶
52,綠豆汁
53,冬瓜茶
54,薏仁汁
55,豆漿
56,豆漿紅茶
57,冬瓜茶粉圓
58,綠豆薏仁汁
59,冬瓜鮮奶
60,紅茶鮮奶
61,珍珠鮮奶飲
62,魔綠漂浮(夏限)
63,土鳳梨冰茶(夏限)
64,花生湯
65,綠豆湯
66,紅豆湯
67,紅豆花生湯圓
68,紅豆花生芋圓
69,花生湯圓
70,花生芋圓
71,紅豆芋圓
72,紅豆湯圓
73,綜合芋圓湯圓(紅豆/綠豆/彎豆/花生四種)
74,綜合湯圓(紅豆/綠豆/彎豆/花生四種)
75,冬瓜茶湯圓
76,冬瓜茶芋圓
0,小三拼飯(香腸、燒肉、蝦捲)
1,棒腿+鯛魚飯
2,棒腿+魚排飯
3,棒腿+燒肉飯
4,棒腿+蝦捲飯
5,棒腿+香腸飯
6,蝦捲飯
7,蒜泥白肉飯
8,去骨雞排飯
9,梅干控肉飯
10,酥炸排骨飯
11,冰島鱈魚飯
12,蔥爆牛肉飯
13,蔥爆豬肉飯
14,三杯雞飯
15,熱炒宮保雞丁飯
16,糖醋肉飯
17,日式烤肉飯
18,鹽烤鮭魚飯
19,茄汁雞排飯
20,打拋豬肉飯
21,蒲燒鯛魚飯
22,椒麻雞腿飯
23,和風烤雞腿飯
24,紹興醉雞飯
25,菩提齋素食
0,牛腩咖哩飯
1,豬排咖哩飯
2,雞肉咖哩飯
3,牛腩咖哩嚕哆
4,蝴蝶蝦咖哩嚕哆
5,豬排咖哩嚕哆
6,豬肉咖哩嚕哆
7,雞肉咖哩嚕哆
8,鮮菇咖哩嚕哆
9,野菜咖哩粥
0,炭烤去骨雞腿飯
1,唐揚去骨雞腿飯
2,香草嫩雞腿飯
3,醬烤雞腿飯
4,蜜汁雞腿飯
5,香炸豬排飯
6,香草檸檬雞腿飯
7,清蒸鱈魚飯
8,香煎秋刀魚
9,五香炸雞腿飯
10,家傳排骨飯
11,玫瑰油雞腿飯
12,五香滷排飯
0,黑糖鮮奶/奶泡
1,黑糖珍珠鮮奶
2,黑糖珍珠鮮奶+綠豆（春夏）
3,黑糖珍珠鮮奶+紅豆（秋季）
4,黑糖珍珠鮮奶+仙草
5,黑糖珍珠鮮奶+薏仁
6,黑糖珍珠鮮奶+杏仁（春夏）
7,黑糖珍珠鮮奶+白木耳
8,黑糖珍珠鮮奶+抹茶QQ
9,黑糖珍珠鮮奶+黑糖QQ
10,黑糖珍珠鮮奶+有機農場桑椹（春夏）
11,黑糖珍珠鮮奶+有機洛神花（秋季）
12,黑糖涼涼
13,黑糖檸檬
14,鳳梨冰茶
15,鳳梨冰茶+白木耳
16,鳳梨冰茶+有機洛神花
17,冷泡茶-凍頂烏龍
18,冷泡茶-日月潭紅茶
19,冷泡茶-茉莉綠茶
20,換日本北海道鮮奶
21,加珍珠
0,牛肉麵
1,牛肉乾麵
2,牛肉湯麵(無肉)
3,榨菜肉絲湯麵
4,榨菜肉絲乾麵
5,酸辣麵
6,招牌乾麵
7,沙茶乾麵
8,素食水餃(10粒/份)
9,高麗菜水餃(10粒/份)
10,韭菜水餃(10粒/份)
11,榨菜肉絲湯餃
12,酸辣湯餃
13,牛肉湯餃
14,牛肉湯
15,酸辣湯
16,蛋花湯
17,榨菜肉絲湯
18,綠豆稀飯
19,小籠包(8粒/份)
20,蒸餃(10粒/份)
0,鮮果橙綠
1,鮮果柚綠
2,奇異果汁
3,輕酪草莓飲
4,草莓牛奶
5,鮮果草莓綠
6,愛文芒果冰沙
7,輕酪芒果飲
8,特濃愛文霜冰
9,桑葚冰茶
10,愛鳳青
11,招牌水果茶
12,繽紛樂果茶
13,小籽檸檬綠
14,白蔗青
15,鮮檸白蔗青
16,紫甜百香綠
17,鮮果桔子綠
18,蜜糖檸檬
19,小葉紅冰淇淋
20,抹茶冰淇淋
21,輕酪檸檬飲
22,輕酪奇異果飲
23,輕酪蘋果飲中
24,蜜蘋醋飲
25,輕桔醋飲
26,煎茶（無糖限定）
27,炭火老烏龍
28,小葉紅茶
29,極品綠茶
30,高山茶
31,紅茶鮮奶
32,綠茶鮮奶
33,烏龍老奶
34,白玉珍奶
35,黑巧摩卡
36,橙柚鮮果子
37,桔檸鮮果子
38,水蜜桃果粒茶
39,芒果果粒茶
40,紅蘋果粒茶
41,福薑鮮奶
42,熱薑紅蘋
43,紫米西米露
44,紅豆西米露
45,抹茶西米露
46,抹茶紅豆
0,脆皮雞塊咖哩
1,雞腿丁咖哩
2,起司豬咖哩
3,雞排咖哩
4,豬排咖哩
5,可樂餅咖哩
6,牛肉咖哩
7,豬肉咖哩
8,起司豬丼飯
9,雞腿丁丼飯
10,雞排丼飯
11,豬排丼飯
12,可樂餅丼飯
13,牛肉丼飯
14,豬肉丼飯
15,泡菜咖哩飯
16,泡菜咖哩雞排飯
17,泡菜咖哩豬排飯
18,泡菜咖哩牛肉飯
19,泡菜咖哩豬肉飯
20,雞肉麻婆咖哩飯
21,雞排麻婆咖哩飯
22,豬排麻婆咖哩飯
23,牛肉麻婆咖哩飯
24,可樂餅麻婆咖哩飯
25,鍋燒烏龍湯麵
26,咖哩烏龍湯麵
27,泡菜烏龍湯麵
28,麻辣烏龍湯麵
29,泡菜豆腐鍋
30,海鮮豆腐鍋
31,咖哩鮮味鍋
32,川味麻辣鍋
33,牛肉壽喜鍋
34,豬肉壽喜鍋
35,脆皮雞塊
36,起司豬排
37,炸雞腿丁
38,可樂餅
39,韓式泡菜
40,炸豬排
41,白飯
0,米糕
1,肉燥飯
2,雞絲飯
3,焢肉飯
4,豬腳飯
5,肉粳飯
6,什錦炒飯
7,肉絲炒飯
8,排骨酥麵
9,排骨酥米粉
10,雞腿飯便當
11,排骨飯便當
12,豬腳飯便當
13,雞絲飯便當
14,肉更麵
15,肉更米粉
16,陽春乾麵
17,陽春湯麵
18,什錦炒麵
19,什錦炒意麵
20,鍋燒意麵
21,鍋燒米麵
22,排骨酥湯
23,苦瓜排骨
24,金針排骨
25,貢丸湯
26,肉更湯
0,心作餐盒A(香烤雞腿+鯖魚)
1,心作餐盒B(慢燉豬肉+鯖魚)
2,心作餐盒C(滷雞腿+鯖魚)
3,心作餐盒D(烤雞腿+慢燉豬肉)
4,心作餐盒E(滷雞腿+慢燉豬肉
5,心作咖哩餐盒A(香烤雞腿)
6,心作咖哩餐盒B(慢燉豬肉)
7,特餐便當雙主蔡
8,限量餐盒
0,荔枝玫瑰麵包
1,酒釀桂圓麵包
2,原味貝果5入
3,藍莓貝果5入
4,芒果貝果5入
5,楓糖吐司
6,鄉思桂圓
7,葡萄小餐包4入
8,歐式核桃
9,米蘭水果麵包
10,史多倫禮盒
11,無嫌鳳梨酥20入禮
12,無嫌鳳梨酥12入禮
13,可可米蘭
14,翡翠香檸和菓子10入
15,雪月燒菓子
16,特選四重溪鳳黃酥
17,義式手作果醬-嚴選熱帶水果(小)
18,義式手作果醬-嚴選愛文芒果(小)
19,義式手作果醬-嚴選百香果(小)
20,義式手作果醬-嚴選金鑽鳳梨(小)
21,西西里島特級精選初榨冷壓橄欖油
22,LA_SECCHIA_4號_巴薩米克醋
23,富桂圓滿冠軍咖啡3入
0,柳丁原汁
1,葡萄原汁
2,紅蘿蔔原汁
3,健康5蔬果原汁
4,苦瓜原汁
5,甜菜根原汁
6,蔓越莓柳丁原汁
7,蔓越莓葡萄原汁
8,柳丁奇異果原汁
9,柳丁蘋果芭樂原汁
10,紅龍果鳳梨蘋果原汁
11,紅石榴原汁
0,卡啦雞排
1,雞排
2,腿排
3,雞米花
4,雞丁(少骨頭)
5,雞腿
6,雞翅
7,甜不辣
8,米血糕
9,四季豆
10,杏鮑菇
11,薯條
12,百頁豆腐
13,豆干
14,地瓜
15,花椰菜
16,米腸
17,花枝丸
18,蘿蔔糕
0,碳烤雞腿排飯
1,糖醋雞丁飯
2,三杯雞飯
3,筋肉飯
4,滷雞腿飯
5,脆皮雞腿飯
6,廣式油雞飯
7,香腸飯
8,雙拼飯
9,三寶飯
10,脆皮烤鴨飯
11,吳郭魚飯
12,日式鹹魚飯
13,魚肚飯
14,黑胡椒豬柳飯
15,現炸排骨飯
16,扣肉飯
17,肉魚飯
0,鮭魚炒飯
1,香腸炒飯
2,蝦仁炒飯
3,黑胡椒鴨肉炒飯
4,豬肝湯
5,豬肝肉散湯
0,日曬豆皮一包
0,紅豆
0,當歸羊肉鍋（招牌）湯4-5人份/兩斤肉
1,當歸羊肉鍋（招牌）湯2人份1斤肉
2,燒酒羊肉鍋（招牌）湯4-5人份/兩斤肉
3,燒酒羊肉鍋（招牌）湯2人份1斤肉
4,麻油羊肉鍋 湯4-5人份/兩斤肉
5,麻油羊肉鍋 湯2人份1斤肉
6,薑母羊肉鍋 湯4-5人份/兩斤肉
7,薑母羊肉鍋 湯2人份1斤肉
8,十全大補養生鍋 湯4-5人份/兩斤肉
9,特調四物養生鍋 湯4-5人份/兩斤肉
0,野菇炒蛋烤酸種麵包
1,火腿蛋芝麻葉烤酸種麵包
2,巴斯克半熟蛋佐酸種麵包
3,燻鮭魚酪梨炒蛋烤酸種麵包
4,芝麻葉帕瑪森沙拉
5,凱薩沙拉
6,希臘風番茄蔾麥沙拉
7,雙乳酪漢堡
8,Vicky最愛培根太陽蛋漢堡
9,Jason最愛乳酪野菇漢堡
0,原味酥糖 200g 約21-25顆 (超過一包每包$180)
1,黑芝麻酥糖 200g 約21-25顆 (超過一包每包$180)
2,巧克力酥糖 200g 約21-25顆 (超過一包每包$180)
3,抹茶酥糖 200g 約21-25顆 (超過一包每包$180)
4,蔓越莓酥糖 200g 約21-25顆 (超過一包每包$180)
5,椰棗夏威夷豆 200g 約22-25顆
6,太妃酥糖 200g 約16-18顆
0,炸彈蔥油餅
1,雙蛋蔥油餅
2,玉米蔥油餅
3,培根蔥油餅
4,火腿蔥油餅
5,起司蔥油餅
6,豬排蔥油餅
7,魷魚蔥油餅
0,花生蛋吐司
1,火腿蛋吐司
2,培根蛋吐司
3,起士薯餅蛋吐司
4,肉蛋吐司
5,辣味肉蛋吐司
6,黑胡椒肉蛋
7,鱈魚起士蛋吐司
8,紅豆
9,紅豆卡士達
10,芋頭
11,巧克力提拉米蘇
12,比利時巧克力
13,紅豆麻吉
14,起士火腿
15,起士火腿蛋
16,起士馬鈴薯
17,燻雞
18,原味蛋餅
19,起士蛋餅
20,玉米蛋餅
21,九層塔蛋餅
22,和風沙拉(美生菜&玉米&小黃瓜&番茄&火腿)
23,馬鈴薯沙拉(薯泥&美生菜&玉米&小黃瓜&番茄)
24,紅茶
25,豆漿
26,鮮奶茶
27,古早味花生湯
0,招牌飯
1,焢肉飯
2,蝦捲飯
3,雞排飯
4,排骨飯
5,鱈魚飯
6,鯛魚飯
7,雞腿飯
8,合菜飯
0,日月潭紅茶
1,★包種綠茶
2,松柏嶺青茶
3,鹿谷烏龍
4,★金峰洛神檸檬（甜度固定）
5,粉圓紅茶
6,粉圓綠茶
7,百花蜜茶
8,★百花蜜青
9,★一芳水果茶
10,埔里百香綠
11,★金鑽鳳梨綠
12,冬瓜檸檬露
13,★九如檸檬綠
14,九如檸檬青
15,★宜蘭金桔綠
16,中華愛玉檸檬
17,★信義脆梅綠
18,★純釀楊桃汁（甜度固定）
19,溪口甘蔗牛奶
20,★溪口甘蔗青茶
21,★鹿港麵茶
22,★關西仙草茶（甜度固定）
23,古釀冬瓜茶（甜度固定）
24,紅茶鮮奶
25,翡翠鮮奶
26,烏龍鮮奶
27,★粉圓鮮奶茶
28,★鹿野薑茶（甜度固定）
29,薑汁檸檬（甜度固定）
30,薑汁桂圓（甜度固定）
31,★桂圓紅棗茶（甜度固定）
32,粉圓
33,愛玉
0,炸蛋蔥餅
1,雙蛋蔥餅
2,玉米炸蛋
3,韓式泡菜炸蛋
4,火腿炸蛋
5,起司炸蛋
6,豬排炸蛋
7,德式香腸炸蛋
8,魷魚炸蛋
0,原味花生牛軋糖(350g)
1,原味杏仁牛軋糖(350g)
2,蔓越莓杏仁牛軋糖(350g)
3,綠茶南瓜子牛軋糖(350g)
4,芝麻花生牛軋糖(350g)
5,綜合牛軋糖(350g)
6,元寶禮盒(綜合牛軋糖700g)
7,元寶禮盒(綜合牛軋糖&堅果700g)
8,杏仁+蔓越莓(500g)
9,杏仁+蔓越莓(500g)
10,杏仁果(350g)
11,南瓜子(350g)
12,腰果(350g)
13,核桃(320g)
14,夏威夷豆(220g)
15,綜合(350g)
0,薑汁湯
1,桂圓湯
2,紅豆湯
3,薏仁薑汁湯
4,薏仁桂圓湯
5,薏仁紅豆湯
6,薑汁湯圓
7,桂圓湯圓
8,紅豆湯圓
9,芋圓薯圓薑汁湯
10,芋圓薯圓桂圓湯
11,芋圓薯圓紅豆湯
12,綜合薑汁湯
13,綜合桂圓湯
14,綜合紅豆湯
0,麻油雞套餐（麵線+米血+心+肝+胗+青菜)
1,麻油雞湯飯
2,麻油雞麵線
3,麻油雞
4,麻油腰子湯
5,麻油豬心湯
6,麻油豬肝湯
7,麻油心肝胗湯
8,麻油米血湯
9,麻油湯麵線
10,麻油麵線(乾)
11,米血(乾)
12,燙青菜
13,白飯
14,香菇肉羹
15,香菇肉羹麵
16,香菇肉羹米粉
17,香菇肉羹飯
0,脆皮鴨飯
1,脆皮雞飯
2,叉燒鴨飯
3,叉燒雞飯
4,叉燒飯
5,三寶飯
6,鴨腿飯
7,雞腿飯
8,招牌飯
9,排骨飯
0,紅酒牛肉飯
1,虱目魚肚飯
2,烤雞腿飯
3,炸雞腿飯
4,鱈魚飯
5,烤鯖魚飯
6,鮭魚飯
7,蔥燒排骨飯
8,紅燒蹄膀飯
9,滷大排飯
10,炸排骨飯
11,烤鹹豬肉飯
12,卡拉雞腿排飯
13,檸檬雞排飯
0,泰式椒麻雞
1,檸檬香草雞
2,蒙特婁烤雞
3,低卡宮保雞
4,和風照燒雞
5,起司蒜香雞
6,老饕花雕雞
7,泰式酸辣豬
8,日式胡麻豬
9,南洋沙嗲豬
10,泰式打拋豬
11,台式蔥爆豬
12,香草慢燉豬
13,蒲燒烤鯖魚
14,鯖魚味曾煮
15,奶油烤鮭魚
16,蒲燒烤鮭魚
0,醬香酸甜風味炸雞重量級XL套
1,美式BBQ醬烤煙燻雞XL餐
2,咔啦雞腿堡XL套餐
3,紐奧良烤雞腿堡XL套餐
4,吮指雙雞XL套餐
5,義式香草紙包雞重量級XL套餐
6,醬香酸甜風味炸雞套餐
7,美式BBQ醬烤煙燻雞餐
8,吮指雙雞套餐原味(中薯或沙拉)
9,義式香草紙包雞套餐
10,吮指雙雞-咔啦脆雞微辣套餐(中薯或沙拉)
11,咔啦雞腿堡套餐
12,紐奧良烙烤雞腿堡套餐
13,墨西哥霸王莎莎捲套餐
14,八塊上校雞塊套餐
15,8塊雞桶(炸機*8+中薯*2)
16,6塊雞桶{+香酥脆薯(中)X1+勁爆雞米花(大)X1+上校雞塊X6+可樂(中)X3}
17,醬香酸甜風味炸雞
18,義式香草紙包雞
19,上校雞塊8塊
20,咔啦雞腿堡
