,0
40,奧利奧可可
41,黑珍珠可可
42,可可冰鑽
43,翡翠檸檬冰鑽
44,鳳梨清茶★
45,百香鳳梨
46,小紫蘇鳳梨
47,Q白玉鳳梨
48,鳳梨冰鑽
49,鮮果雙Q★
50,鮮百香
51,鮮檸檬
52,梅果綠茶
53,鮮桔綠茶
54,墾丁冰茶★
55,蜂蜜蘆薈
56,多多綠茶
57,蘆薈小紫蘇
58,冰釀桂花
59,冰釀玫瑰
60,藍莓果茶★
61,鮮百香檸檬汁★
62,鮮檸檬汁
63,蜂蜜檸檬
64,鮮桔檸檬
65,檸檬梅子
66,元氣抹茶穀奶
67,黑糖薑茶
68,桂圓紅棗茶
0,墨西哥辣雞套餐
1,花雕燒雞套餐
2,廣式蠔油牛肉套餐
3,三杯雞套餐
4,沙茶滑蛋牛柳套餐
5,印度咖哩雞套餐
6,墨西哥辣雞簡餐
7,花雕燒雞簡餐
8,廣式蠔油牛肉簡餐
9,三杯雞簡餐
10,沙茶滑蛋牛柳簡餐
11,印度咖哩雞簡餐
12,水餃一份(15粒)
13,紅燒牛腩飯
14,油蔥大雞腿飯
15,蜜汁烤腿飯
16,招牌套餐
17,軟炸排骨飯
18,油蔥雞腿飯
19,卡啦雞腿飯
20,和風豬排飯
21,無骨雞腿排飯
22,豆鼓魚肚飯
23,鹽燒秋刀魚飯
24,脆皮燒鴨腿飯
25,三寶飯
26,脆皮燒鴨飯
27,蜜汁叉燒飯
28,美味香腸飯
29,吳郭魚飯
30,金線魚飯
31,鹽燒鹹魚販
32,肉魚飯
33,鱈魚飯
34,燒鴨拼油雞飯
35,燒鴨拼叉燒飯
36,燒鴨拼脆肉飯
37,燒鴨拼香腸飯
38,油雞拼叉燒飯
39,油雞拼脆肉飯
40,油雞拼香腸飯
41,叉燒拼脆肉飯
42,叉燒拼香腸飯
43,脆肉拼香腸飯
0,鴨 翅 約240克 原
1,鴨 翅 約240克 辣
2,鴨腱(胗) 約230克
3,鴨 心 約150克
4,雞 翅 約240克 原
5,雞 翅 約240克 辣
6,雞 腿 3支
7,翅小腿 約240克 原
8,翅小腿 約240克 辣
9,雞腱(胗) 約180克
10,※燻豬腳 約350克
11,※鴨舌頭 約10支 原
12,※鴨舌頭 約10支 辣
13,全 雞 約1200克
14,全 鴨 約1200克
15,太空鴨 約1000克
16,鴨 腳 約240克 原
17,鴨 腳 約240克 辣
18,※鴨 腸 約80克
19,雞 腳 約240克 原
20,雞 腳 約240克 辣
21,雞脖子 約240克 原
22,雞脖子 約240克 辣
23,豆 干 約330克 原
24,豆 干 約330克 辣
25,鴨米血 約330克
26,燻香菇 約150克
27,燻杏苞菇 約120克
28,百頁豆腐 2條
29,※鴨肝 約120克
30,鴨 頭 1支
31,燻滷蛋 5顆
0,鮮蝦抄手麵
1,鮮肉抄手麵
2,麻醬乾麵
3,榨菜肉絲乾麵
4,肉燥乾麵
5,麻辣乾麵
6,招牌乾麵
7,涼麵
8,鮮蝦雲吞
9,鮮肉雲吞
10,榨菜肉絲湯麵
11,陽春湯麵
12,米粉湯
13,鮮蝦雲吞湯
14,鮮肉雲吞湯
15,蛋花雲吞湯
16,紫菜蛋花湯
17,榨菜肉絲湯
18,青菜豆腐湯
19,魚丸湯
20,貢丸湯
21,米血湯
22,鮮蝦抄手
23,鮮肉抄手
0,干貝唇飯糰
1,雞肉飯糰
2,鮭魚飯糰
3,魚卵飯糰
4,蘆筍飯糰
5,唐揚雞飯糰
6,炸蝦飯糰
7,紫蘇炸蝦飯糰
8,咖哩豬排飯糰
9,咖哩揚雞飯糰
10,牛壽喜飯糰
11,泡菜燒肉飯糰
12,味自慢飯糰
13,日式茶碗蒸
14,薯條
15,泡菜可樂餅
16,日式厥餅
17,和風味噌湯
18,原味奶茶
19,柳橙汁
20,酸梅汁
21,綠茶
22,招牌抺茶凍飲
23,干貝唇飯糰+35元茶飲
24,雞肉飯糰+35元茶飲
25,鮭魚飯糰+35元茶飲
26,炸蝦飯糰+35元茶飲
27,任一[飯糰+單品+飲品]可折價
0,原味黑糖-顆粒(大罐)
1,原味黑糖-顆粒(小罐)
2,原味黑糖-顆粒(袋裝)
3,原味黑糖-粉粒(大罐)
4,原味黑糖-粉粒(小罐)
5,原味黑糖-粉粒(袋裝)
6,老薑黑糖-顆粒(大罐)
7,老薑黑糖-顆粒(小罐)
8,老薑黑糖-顆粒(袋裝)
9,老薑黑糖-粉粒(大罐)
10,老薑黑糖-粉粒(小罐)
11,老薑黑糖-粉粒(袋裝)
0,虱目魚便當家給仔
1,雞腿便當
0,福樂草莓大福(六入)
1,福樂奇異果大福(六入)
2,福樂香蕉起士大福(六入)
3,福樂芒果大福(六入)(目前尚無供應)
4,福樂鳳梨大福(六入)
5,福樂花生麻糬(十入)
6,福樂紅豆麻糬(十入)
7,福樂芝麻麻糬(十入)
8,福樂芋頭麻糬(十入)
9,福樂綠豆麻糬(十入)
10,福樂奶酥麻糬(十入)
11,福樂抹茶麻糬(十入)
12,福樂山藥麻糬(十入)
13,綜合口味麻糬1(花生x2.紅豆x2.芝麻x2.綠豆x2.芋頭麻糬x2)
14,綜合口味麻糬2(花生x2. 紅豆x2. 芝麻x2. 抹茶x2.山藥x2)
15,綜合口味麻糬3(花生x2. 紅豆x2. 芝麻x2. 奶酥x2. 芋泥x2)
16,福樂紅豆銅鑼燒(6個/盒)
17,台灣土鳳梨酥(7個/盒)
18,天公好運餅(四個/盒)
19,鳳梨酥(8個/盒)
20,福樂原味麥芽餅(一罐)
21,福樂黑糖麥芽餅(一罐)
22,福樂冰淇淋大福(10個/盒)
23,福樂桂花酸梅湯
0,招牌鍋貼(4.5)
1,韭菜鍋貼(5)
2,韓式辣味鍋貼(5)
3,咖哩鍋貼(5)
4,田園蔬菜鍋貼(5)
5,玉米鍋貼(5)
6,招牌水餃(5)
7,韭菜水餃(5)
8,韓式辣味水餃(5)
9,咖哩水餃(5)
10,田園蔬菜水餃(5)
11,玉米水餃(5)
12,鮮蝦水餃(5)
13,酸辣湯餃
14,玉米湯餃
15,古早味乾麵
16,特調乾麵(微辣)
17,麻醬乾麵
18,黑芝麻乾麵
19,醡醬乾麵
20,古早味湯麵
21,榨菜肉絲麵
22,酸辣湯麵
23,珍珠餛飩麵
24,菜肉大餛飩麵
25,珍珠炒手(小粒8顆)
26,菜肉大炒手(大粒6顆)
27,酸辣湯
28,玉米濃湯
29,旗魚花枝丸湯
30,蕈菇湯
31,蘿蔔排骨湯
32,珍珠餛飩湯
33,菜肉大餛飩湯
34,白豆漿
35,黑豆漿
36,無糖白豆漿
0,紅燒軟骨飯
1,原味軟骨飯
2,肉酥飯
3,白飯
4,加飯
5,紅燒軟骨麵
6,紅燒軟骨冬粉
7,原味軟骨麵
8,原味軟骨冬粉
9,原味軟骨粥
10,翡翠軟骨粥
11,皮蛋軟骨粥
12,小魚軟骨粥
13,紅燒軟骨粥
14,翡翠小魚粥
15,翡翠小魚軟骨粥
16,翡翠小魚皮蛋軟骨粥
17,紅燒軟骨盤
18,原味軟骨盤
19,燙青菜
20,原味軟骨湯
21,菜頭軟骨湯
22,金針軟骨湯
23,紫菜軟骨湯
24,苦瓜軟骨湯
25,筍絲軟骨湯
26,蛋丸軟骨湯
27,虱目魚軟骨湯
28,魯蛋
29,魯丸
30,油豆腐
0,阿薩姆紅茶
1,特級茉莉綠茶
2,炭培烏龍茶
3,正宗烏龍綠
4,高山青茶
5,高山玄米茶
6,烏龍冰飲
7,梅露綠
8,鮮奶玫瑰果
9,義式可可
10,甘蔗綠茶
11,甘蔗紅茶
12,甘蔗青茶
13,甘蔗烏龍
14,甘蔗烏龍綠
15,甘蔗鮮奶
16,甘蔗冰
17,甘蔗檸檬紅
18,甘蔗檸檬
19,手工粉圓
20,特調奶水
21,高大牧場鮮奶
22,名片正面
23,名片背面
0,台灣三峽蜜香紅茶
1,台灣魚池18號紅茶
2,中國滇南紅茶
3,安地斯岩鹽紅茶
4,印度大吉嶺紅茶
5,英式格雷伯爵紅茶
6,斯里蘭卡錫蘭紅茶
7,印尼爪哇紅茶
8,蜜香鮮奶茶
9,魚池鮮奶茶
10,滇南鮮奶茶
11,岩鹽鮮奶茶
12,大吉嶺鮮奶茶
13,伯爵鮮奶茶
14,錫蘭鮮奶茶
15,爪哇鮮奶茶
16,魚池檸檬茶
17,岩鹽檸檬茶
18,大吉嶺檸檬茶
19,爪哇檸檬茶
20,台灣高地紅茶
0,肉燥飯
1,白飯
2,魚肚麵線
3,虱目魚肚粥
4,虱目魚粥
5,魚皮粥
6,蚵仔粥
7,海產粥
8,魚肚湯
9,魚皮湯
10,魚腸湯
11,蚵仔湯
12,蛤蜊湯
13,魚丸湯
14,滷蛋
15,滷丸
16,肉皮
17,豬腸
18,油豆腐
0,蜜汁烤雞腿飯
1,酥炸雞腿飯
2,泰式烤雞腿飯
3,碳燒烤雞腿飯
4,酥炸雞排飯
5,碳燒香雞排飯
6,無骨雞排飯
7,鐵道排骨飯
8,蜜汁烤排骨飯
9,酥炸排骨飯
10,養生紅麴排骨飯
11,日式炸豬排飯
12,日本鹹魚飯
13,鱈魚排飯
14,旗魚排飯
15,碳燒鯛魚飯
16,蒲燒鰻魚飯
17,迷迭香烤腿排五縠手抓飯
18,糖醋牛肉丸子五穀手抓飯
19,蔗香乳豬五縠手抓飯
20,鹽烤鯖魚五縠手抓飯
21,養生五穀手抓飯
22,八寶吉祥木製盒餐
23,紅燒牛肉燴飯
24,每週經典特餐
0,冬瓜露（濃縮原汁）原味/瓶 A級
1,冬瓜露（濃縮原汁）清香/瓶 A級
2,冬瓜露（濃縮原汁）原味/瓶 B級
3,冬瓜露（濃縮原汁）清香/瓶 B級
4,牛奶奶酪一入 40
5,冬瓜奶酪一入 45
6,冬瓜糖原味 一般/斤
7,冬瓜糖原味 特級/斤
8,冬瓜糖清香 特級/斤
9,冬瓜糖原味冬瓜肉/斤
10,冬瓜糖清香冬瓜肉/斤
11,冬瓜糖碳烤冬瓜肉/斤
12,冬瓜砂糖 原味/包
13,冬瓜砂糖 碳烤/包
14,冬瓜肉條/包
15,冰糖/包
0,純紅茶
1,純綠茶
2,烏龍綠
3,純青茶
4,菊花茶
5,普洱茶
6,洛神花茶
7,梅子綠茶
8,珍珠紅茶(波/混)
9,精靈粉圓
10,薄荷綠茶
11,百香綠茶
12,石榴綠茶
13,檸檬青茶
14,蜂蜜綠茶
15,菊花凍飲
16,桂花烏龍茶
17,冰淇淋青茶
18,冰淇淋綠茶
19,冰淇淋紅茶
20,日式翠玉抹茶
21,普洱菊花茶
22,百香梅凍
23,百香QQ
24,養樂多紅茶
25,養樂多綠茶
26,情人茶
27,奶紅/綠/青
28,桂花烏龍奶茶
29,珍珠奶茶(波/混)
30,椰果奶茶
31,QQ奶茶
32,特調鮮奶茶
33,特調鮮奶青
34,胚芽奶茶
35,小新奶露
36,點子奶茶
37,布丁奶茶
38,焦糖奶茶
39,焦糖鮮奶茶
40,漂浮奶茶
41,綜合特調
42,焦糖冰咖啡
43,漂浮冰咖啡
44,維也納天鵝絨
45,卡布基諾咖啡
46,拿鐵咖啡
47,香草咖啡
48,可可
49,阿華田奶茶
50,伯爵奶茶(熱)
51,杏仁奶茶
52,日式翠玉奶茶
53,蒙古特級奶茶(熱)
54,焦糖鮮奶茶
55,卡布基諾冰砂
56,拿鐵巧克力冰砂
57,夏威夷水果冰砂
58,夢幻櫻桃冰砂
59,草莓奶昔冰砂
60,百香優格冰砂
61,白色之戀冰砂
62,檸檬冰砂
63,蜜茶
64,蜜精靈
65,酸梅湯
66,檸檬汁
67,檸檬蜜
68,葡萄柚
69,鮮桔茶
70,蛋蜜汁
71,檸檬多多
72,桔子多多
73,蜜桔茶
74,金桔檸檬
75,香濃奶油
76,杏仁花生
77,椰香奶酥
78,巧克力
79,起士火腿
80,鮪魚沙拉
81,爆米花
0,綠豆湯
1,綠豆汁
2,薏仁湯
3,紅豆湯
4,紅豆汁
5,紅豆薏仁湯
6,紅豆綠豆湯
7,三寶湯
8,綠豆薏仁
9,桂圓紅棗茶
10,桂圓湯圓
11,紅豆湯圓
0,★照燒雞腿丼飯
1,★超吉燒肉丼飯
2,★黃金豬排丼飯
3,泡菜燒肉丼飯(會辣)
4,★和風牛肉丼飯
5,打拋豬肉丼飯(狠辣)
6,蜜汁雞排丼飯(獨家風味)
7,泡菜牛肉丼飯(會辣)
8,蒜香牛排丼飯(獨家風味)
9,現烤香腸+精選湯品
10,日式味噌湯
11,鮮採竹筍湯(4-10月)
12,大根貢丸湯(11-3月)
13,花露蜜萃茶
14,桂圓冬瓜茶
15,山採女兒紅
0,天然果醬自己做
0,招牌四寶飯
1,三寶飯
2,油雞飯
3,燒鴨販
4,烤雞腿飯
5,脆皮火肉飯
6,火肉油雞飯
7,火肉燒鴨飯
8,火肉叉燒飯
9,叉燒雞飯
10,叉燒鴨飯
11,叉燒香腸飯
12,香腸油雞飯
13,香腸燒鴨飯
14,香腸火肉飯
15,黑椒鱈魚飯
16,茄汁鱈魚飯
17,雞排飯
18,黑椒豬排飯
19,茄汁豬排飯
20,滑蛋蝦仁飯
21,廣東炒飯
0,豬排飯
1,雞丁飯
2,蛋包飯
3,豬排蛋包飯
4,起司蛋包飯
5,豬排起司蛋包飯
6,焗烤麵螺旋麵
7,焗烤直麵
8,焗烤海鮮麵
9,焗烤燻雞麵
10,焗烤飯
11,焗烤豬排飯
12,焗烤海鮮飯
13,焗烤燻雞飯
14,焗烤香腸飯
15,焗烤香腸麵
16,豬排蓋飯
17,牛肉蓋飯
18,雞肉蓋飯
19,泡菜豬肉蓋飯
20,泡菜牛肉蓋飯
21,泡菜雞肉蓋飯
22,海鮮蓋飯
23,義大利肉醬麵
24,奶油義大利麵
25,奶油海鮮麵
26,肉醬海鮮麵
27,奶油青醬蛤蠣麵
28,奶油燻雞麵
29,奶油香腸麵
30,肉醬香腸麵
31,招牌粥
32,皮蛋瘦肉粥
33,雞肉玉米粥
34,香菇瘦肉粥
35,滑蛋牛肉粥
36,皮蛋牛肉粥
37,吻仔魚粥
38,海鮮粥
39,廣東粥
40,泡菜粥
41,鮮魚粥
42,芋頭瘦肉粥
43,鍋燒意麵
44,泡菜鍋燒意麵
45,鍋燒冬粉
46,泡菜鍋燒冬粉
47,鍋燒烏龍
48,泡菜鍋燒烏龍
49,鍋燒雞絲麵
50,泡菜鍋雞絲燒麵
0,兒童粥
1,廣東粥
2,蔬菜粥
3,皮蛋瘦肉粥
4,滑蛋瘦肉粥
5,翡翠魩仔魚粥
6,翡翠雞肉粥
7,玉米雞肉粥
8,香菇魩仔魚粥
9,香菇雞肉粥
10,三鮮粥
11,海產粥
12,翡翠雞肉魩仔魚粥
13,玉米蝦仁粥
14,蝦仁鮮蠔粥
15,牛肉滑蛋粥
16,肉燥意麵
17,肉燥拉麵
18,肉燥米粉
19,榨菜肉絲湯麵
20,榨菜肉絲乾麵
21,義大利肉醬麵
22,海陸義大利肉醬麵
23,蔥燒豬肉麵
24,海產白意麵
25,海產意麵
26,海產拉麵
27,海產米粉
28,海產冬粉
29,鍋燒白意麵
30,鍋燒意麵
31,鍋燒拉麵
32,鍋燒米粉
33,鍋燒冬粉
34,蔬菜白意麵
35,蔬菜意麵
36,蔬菜拉麵
37,蔬菜米粉
38,蔬菜冬粉
39,肉燥飯
40,海產飯湯
41,蛋花湯
42,魚丸湯
43,蛤蜊湯
44,鮮蠔湯
45,海產湯
46,燙青菜
47,滷蛋
0,古早味紅茶
1,茉香綠茶
2,黃金麥茶
3,翠玉清茶
4,鹿谷烏龍
5,梅子冰茶
6,熬煮冬瓜茶
7,洛神仙楂
8,手採高山
9,蜜茶
10,冬瓜
11,台灣真奶茶
12,台灣真奶綠
13,真奶青
14,真奶烏龍
15,奧式鴛鴦真奶茶
16,宇治抹茶真奶綠
17,胚芽真奶茶
18,蜂蜜真奶茶
19,蜂蜜真奶綠
20,皇家鴛鴦真奶茶
21,紅茶拿鐵
22,綠茶拿鐵
23,鹿谷拿鐵
24,冬瓜拿鐵
25,黑糖鮮奶
26,宇治抹茶鮮奶綠
27,甘蔗鮮奶
28,百香柳橙綠茶
29,柳橙綠茶
30,New甘蔗綠茶
31,甘蔗青茶
32,檸檬紅茶
33,檸檬綠茶
34,檸檬洛神
35,百香果綠
36,金桔檸檬
37,檸檬汁
38,檸檬梅子
39,冬瓜檸檬
40,金桔蜜茶
41,百香果汁
42,寒天水果茶
43,芒果寒天
44,甘蔗檸檬
45,波霸真奶茶
46,白玉真奶茶
47,南國真奶茶
48,波霸鮮奶茶
49,波霸紅
50,波霸綠
51,咖啡凍真奶茶
52,QQ真奶茶
53,手工黑糖波霸
54,寒天愛玉
55,檸檬愛玉
56,養樂多綠
57,多酚綠茶
58,檸檬養樂多
59,檸檬多酚
60,百香果養樂多
61,鮮奶多酚
62,東山咖啡
63,咖啡拿鐵
64,可可亞拿鐵
65,阿華田拿鐵
66,梅子紅
67,梅子綠
68,洛神梅子
69,蜂蜜紅
70,蜂蜜綠
71,芒果綠茶
72,桂花烏龍
73,脆梅綠
74,(夏)鳳梨青茶
75,(夏)芭樂綠茶
76,(夏)芭樂多多
77,(夏)蕃茄蜜
78,(冬)黑糖桂圓紅棗茶
79,(冬)紫米紅豆真奶
80,波霸煉奶
81,芒果白玉
82,經典火腿蛋
83,德國香腸起司
84,蜂蜜芥末培根
0,豆腐海鮮鍋
1,大腸臭臭鍋
2,韓式泡菜鍋
3,藥膳排骨鍋
4,藥膳壓補鍋
5,咖哩海鮮鍋
6,牛奶鍋
7,鍋燒粥
8,鍋燒意麵
9,鍋燒冬粉
10,鍋燒雞絲麵
11,鍋燒烏龍麵
0,鴨肉羹(700g)
1,魯香鴨舌(20支)
2,魯香鴨翅(5支)
3,魯香鴨心
4,魯香鴨胗
5,魯香鴨腸
6,魯香鴨腳(250g)
7,魯香鴨頭(連脖子)
8,花生豬腳(520g)
9,藥膳醉鴨(300g)
10,新營香菇肉(400g)
11,招牌意麵(一斤)
12,原汁肉燥
13,鴨汁米血(300g)
14,鴨汁豬耳(200g)
15,鴨汁豆干(250g)
16,鴨汁土豆
17,鴨汁海帶
18,鴨汁豆皮
19,鴨汁魯蛋(8個)
20,魯香雞腳
0,海鮮豆腐鍋
1,大腸臭臭鍋
2,泡菜鍋
3,藥膳鴨寶鍋
4,沙茶魚頭鍋
5,麻辣鴨血鍋
6,南瓜元寶鍋
0,蜜汁雞腿餐
1,脆皮炸雞腿餐
2,蜜炸大雞腿餐
3,玫瑰油雞腿餐
4,椒鹽烤雞腿餐
5,照燒烤雞腿餐
6,香草烤雞腿餐
7,天香去骨雞腿餐
8,香酥去骨雞腿餐
9,香雞排餐
10,香炸豬排餐
11,黑胡椒豬排餐
12,洋蔥豬排餐
13,五香滷排餐
14,炸排骨餐
15,雙味燒肉餐
16,宮保雞丁餐
17,醬爆肉餐
18,日本鹹魚餐
19,煎肉魚餐
20,煎金線魚餐
21,紅燒吳郭魚餐
22,醬燒秋刀魚餐
23,茄汁魚排餐
24,味噌旗魚餐
25,煎虱目魚肚餐
26,煎白北魚餐
27,三杯雞餐(星期一)
28,鼓汁排骨餐(星期一)
29,蒙古烤肉餐(星期一)
30,蔥油雞絲餐(星期二)
31,筍干扣肉餐(星期二)
32,蜜枝叉燒肉餐(星期二)
33,橙汁雞球餐(星期三)
34,薑汁燒肉餐(星期三)
35,花雕雞腿排餐(星期四)
36,糖醋排骨餐(星期四)
37,五道燻雞腿餐(星期五)
38,蒜苗燻肉餐(星期五)
0,特製火雞肉飯便當
0,皮蛋瘦肉粥
1,瘦肉粥
2,生滾牛肉粥
3,皮蛋牛肉粥
4,廣東海鮮粥
5,吻魚瘦肉粥
6,皮蛋雞肉粥
7,玉米雞肉粥
8,香菇雞肉粥
9,香菇瘦肉粥
10,海鮮意麵
11,牛肉意麵
12,瘦肉意麵
13,雞肉意麵
14,海鮮烏龍麵
15,牛肉烏龍麵
16,瘦肉烏龍麵
17,雞肉烏龍麵
18,海鮮冬粉
19,牛肉冬粉
20,瘦肉冬粉
21,雞肉冬粉
0,黃金豬排
1,起司豬排
2,客家鹹豬肉
3,古早味排骨
4,鐵道滷排
5,爌肉飯
6,黑胡椒豬柳
7,蔥爆豬肉
8,椒麻豬排
9,脆皮棒腿
10,蜜汁棒腿
11,檸檬棒腿
12,泰式棒腿
13,半香雞排
14,泰式椒麻雞
15,起司雞排
16,宮保雞丁
17,卡拉雞腿排
18,無骨雞排
19,炸大雞腿
20,滷大雞腿
21,日式鹹魚
22,香煎魚肚
23,香煎肉魚
24,香煎吳郭魚
25,香煎秋刀魚
26,鮮蝦排
27,椒麻鮮魚
28,鱈魚排
0,杏仁薄片松露手工巧克力(小盒裝)
1,杏仁薄片松露手工巧克力(大盒裝)
2,苦甜薄片松露手工巧克力(小盒裝)
3,苦甜薄片松露手工巧克力(大盒裝)
4,紅酒薄片松露手工巧克力(小盒裝)
5,紅酒薄片松露手工巧克力(大盒裝)
6,原味薄片松露手工巧克力(大盒裝)
7,原味薄片松露手工巧克力(小盒裝)
8,榛心系列-杏仁球 (大盒裝)
9,榛心系列-榛果咖啡 (大盒裝)
10,榛心系列-榛果咖啡 (小盒裝)
11,榛心系列-榛果口味(大盒裝)
12,榛心系列-榛果口味(小盒裝)
13,榛心系列-杏仁球 (小盒裝)
0,原味‧蝦餅(大包)
1,原味‧蝦餅(三中包)
2,辣味‧蝦餅(大包)
3,辣味‧蝦餅(三中包)
4,胡椒‧蝦餅(大包)
5,胡椒‧蝦餅(三中包)
6,香蔥‧蝦餅(大包)
7,香蔥‧蝦餅(三中包)
8,泰式‧蝦餅(大包)
9,泰式‧蝦餅(三中包)
10,墨西哥‧蝦餅(大包)
11,墨西哥‧蝦餅(三中包)
0,沙茶豬肉鍋
1,沙茶牛肉鍋
2,沙茶羊肉鍋
3,大腸臭臭鍋
4,海鮮豆腐鍋
5,珍味素食鍋
6,韓式泡菜鍋
7,蕃茄風味鍋
8,酸白菜火鍋
9,麻辣鴨血鍋
10,麻辣豆腐鍋
11,麻辣牛肉鍋
12,麻辣豬肉鍋
13,牛奶海鮮鍋
14,牛奶牛肉鍋
15,牛奶豬肉鍋
16,牛奶蕃茄鍋
17,精典鴨血
18,牛肉片
19,羊肉片
20,豬肉片
21,蝦子
22,大腸
23,高麗菜
24,金針菇
25,季節蔬菜
26,科學麵
27,冬粉
28,白飯
29,蛋
30,手工魚餃
31,手工魚冊
32,魚餃冊
33,蛋餃
34,燕餃
35,蝦餃
36,魚丸
37,貢丸
38,蛤仔
39,米血
40,豆皮
41,油條
42,凍豆腐
43,小熱狗
44,嫩豆腐
45,滑蛋咖哩燴飯
46,豬肉咖哩燴飯
47,雞肉咖哩燴飯
48,鮮蔬咖哩燴飯
49,牛肉咖哩燴飯
50,滑蛋咖哩燴麵
51,豬肉咖哩燴麵
52,雞肉咖哩燴麵
53,鮮蔬咖哩燴麵
54,牛肉咖哩燴麵
55,三絲涼麵
56,川味涼麵
57,榨菜涼麵
58,滑蛋涼麵
59,皮蛋涼麵
60,鮪魚涼麵
61,火腿涼麵
62,泡菜涼麵
63,鮮蔬涼麵
64,燻雞涼麵
65,海陸總匯涼麵
66,燒肉鍋燒
67,大燒肉鍋燒
68,泡菜鍋燒
69,榨菜鍋燒
70,蕃茄鍋燒
71,麻辣鍋燒
72,大海鮮鍋燒
73,燻雞鍋燒
74,青菜魚丸湯
75,青菜貢丸湯
76,青菜蛋花湯
77,手工魚餃湯
78,手工魚冊湯
79,薑絲蛤仔湯
80,不沾醬水餃(小)
81,不沾醬水餃(大)
82,清燉牛肉燉粥
83,四物紅棗燉粥
84,人蔘香菇燉粥
85,菇菇素食燉粥
86,清燉牛肉
87,人蔘香菇
88,四神蓮子
89,奶香南瓜
90,四物紅棗
91,菇菇素食
92,皮蛋瘦肉
0,土魠魚庚
1,土魠魚庚麵
2,土魠魚庚米粉
3,土魠魚庚飯
4,菜粽
5,肉粽
0,阿薩姆紅茶
1,苿香綠茶
2,高山青茶
3,烏龍綠茶
4,凍頂烏龍茶
5,古早味麥茶
6,錫蘭伯爵紅茶
7,錫蘭小麥紅茶
8,梅子紅茶/綠茶
9,蜂蜜紅茶/綠茶
10,葡萄柚紅茶/綠茶
11,檸檬紅茶/綠茶
12,水蜜桃紅茶/綠茶
13,多多綠茶
14,薄荷綠茶
15,紅寶石葡萄柚汁
16,紅寶石葡萄柚綠茶
17,皇家阿薩姆奶茶
18,皇家錫蘭麥奶茶
19,皇家錫蘭伯爵奶茶
20,皇家凍頂烏龍奶茶
21,皇家凍頂烏龍奶綠
22,皇家巧克力奶茶
23,皇家芋香奶茶
24,漂浮皇家奶茶
25,阿薩姆奶茶
26,茉香奶綠
27,錫蘭小麥奶茶
28,錫蘭伯爵奶茶
29,凍頂烏龍奶茶
30,高山奶青
31,凍頂烏龍奶綠
32,芋香奶茶
33,巧克力奶茶
34,漂浮奶茶
35,冬瓜茶
36,冬瓜紅茶
37,冬瓜鮮奶
38,冬瓜檸檬
39,招牌擂茶冰砂
40,摩卡奇諾冰砂
41,泰式椰奶冰砂
42,芋香椰奶冰砂
43,招牌巧酥冰砂
44,芒果優格冰砂
45,美式咖啡
46,拿鐵咖啡
47,卡布奇諾
48,特調冰咖啡
49,漂浮冰咖啡
50,翡翠檸檬汁
51,香蘋鳳梨汁
52,鳳梨柳橙汁
53,鳳梨檸檬汁
54,高纖蔬果汁
55,紐西蘭奇異果汁
56,桂圓奶茶
57,薑汁撞奶
58,黑糖薑母茶
59,紅棗桂圓茶
60,烏梅汁
61,桑椹汁
62,阿華田
63,鮮桔汁
64,蜜茶
65,橙香薄荷
66,酸梅湯
67,蜂蜜檸檬
68,檸檬多多
69,金桔檸檬
70,招牌客家擂茶
71,特調蛋蜜汁
72,總匯水果茶
73,加波霸
74,珍珠
75,椰果
76,蒟蒻
77,咖啡金鑽
0,無籽黃橄
1,無籽黑橄
2,無籽中藥橄
3,甘草橄
4,肉桂甜橄
5,辣橄
6,橄欖片
7,沈香橄
8,五香橄簽
9,烏沈梅
10,無籽甜梅
11,涷頂茶梅
12,玫瑰綠茶梅
13,玫瑰化核梅
14,甘草梅
15,淡甘梅
16,白話梅
17,紅話梅
18,紫蘇梅
19,綠茶梅
20,雪花梅
21,餐後梅
22,黑糖梅
23,八珍梅
24,冰梅
25,化應子
26,化核梅
27,咖啡梅
28,奶梅
29,小紅梅
30,梅粉(白)
31,梅粉(紅)
32,無花果
33,甘草金棗
34,相思果
35,粉草果
36,粉杏李
37,糖酥仙楂
38,脆洛神花
39,酒李
40,野生金桔
41,薄荷金桔
42,金桔條
43,金棗干
44,蒟蒻干
45,薑糖
46,陳皮果
47,蜜李
48,龜苓膏
49,ＱＱ熊
50,宋丸
51,小甜桔
52,李仔羔
53,梅桂仙楂粒(瓶)
54,正桔餅
55,油切果
56,洛神花干
57,五香蜜棗
58,仙李
59,仙楂
60,仙楂餅
61,佛手干
62,甜芒果
63,芒果青
64,蜂蜜芒果
65,麥芽芒果
66,黃金芒果
67,黑糖芒果
68,辣芒果
69,情人果
70,愛文芒果
71,甘草八仙果
72,甘草柚子皮
73,番茄干
74,糖酥陳皮
75,芭樂干(乾)
76,蜜芭樂(溼)
77,辣芭樂(乾)
78,蔓越莓
79,陳皮
80,蜜草梅
81,香蕉干
82,鳳梨干
83,鳳梨心
84,鹹葡萄
85,迷你水蜜桃
86,八仙果(黑)
87,八仙果(咖)
88,奇異果干
89,小藍莓
90,柚子皮
91,柳橙條
92,桑椹干
93,楊桃干
94,檸檬片
95,櫻花果
96,櫻桃干
97,淡檸檬
0,原味拉餅
1,原味加蛋拉餅
2,起司拉餅
3,豬柳拉餅
4,燻雞拉餅
5,鮪魚拉餅
6,培根拉餅
7,三杯雞拉餅
